Time,Intensity,Intensity_1
0.065384,655630,-373433
0.065395,3348309,3068
0.065406,3503001,7557264
0.065417,5984608,1606955
0.065428,-3440401,1767110
0.065439,1424091,105109
0.06545,-137126,-4025706
0.065461,-378388,2662409
0.065472,1256318,-707323
0.065483,-8058074,2654890
0.065494,-1417584,893804
0.065505,-95149,1670939
0.065516,4639634,6086559
0.065527,-4030477,5148429
0.065538,-2300197,2797388
0.065549,1243437,7975768
0.06556,2133151,-3253260
0.065571,-5323071,-1664643
0.065582,-2718993,491223
0.065593,-1485431,-3719428
0.065604,-1063657,624285
0.065615,4052646,64947
0.065626,-6428112,4123239
0.065637,1900280,413506
0.065648,-921864,2673434
0.065659,-702058,1198770
0.06567,3865292,1925811
0.065681,-311811,3705896
0.065692,1252887,2614203
0.065703,5390665,981511
0.065714,5069948,-1438610
0.065725,4008788,-6491025
0.065736,-266799,-324161
0.065747,7711806,-4858739
0.065758,-1565127,-388308
0.065769,-8031099,-3186565
0.06578,-3994939,2064378
0.065791,2251141,-2201292
0.065802,-6502237,-386641
0.065813,269556,746749
0.065824,-2901468,874944
0.065835,225344,-4824313
0.065846,195797,-722588
0.065857,25588,-4357556
0.065868,1324913,-3919710
0.065879,3672912,-2802491
0.06589,-248094,-2476714
0.065901,-4532484,-3930498
0.065912,-6107388,864540
0.065923,-1620858,3394054
0.065934,1167285,-1981058
0.065945,-1586564,2590678
0.065956,-2619120,-195197
0.065967,-1329316,3297243
0.065978,-847333,-538580
0.065989,5313666,-3518571
0.066,6242669,-4963
0.066011,4979428,2793926
0.066022,6739728,-4113671
0.066033,1868049,-6478910
0.066044,7019120,857982
0.066055,712418,202292
0.066066,-2766848,-6616348
0.066077,-8248278,-1720551
0.066088,-3294394,29791
0.066099,-6334687,-3200349
0.06611,-5441076,4046768
0.066121,-1641337,-3383086
0.066132,1399212,-2773639
0.066143,6634128,589498
0.066154,2003938,1751322
0.066165,993369,388646
0.066176,2898651,-3051116
0.066187,2877794,1682739
0.066198,-5488890,-5118708
0.066209,-5625559,-3195423
0.06622,-2076733,-2010237
0.066231,-7639712,1091985
0.066242,-4618146,8977614
0.066253,-38665,820263
0.066264,1200161,-1193522
0.066275,-1349098,-1523918
0.066286,1304258,-2567384
0.066297,2523619,-4993918
0.066308,4177708,1622023
0.066319,9529400,5084127
0.06633,-6436419,-6234104
0.066341,2117960,-1792526
0.066352,-2926172,-991122
0.066363,-3780880,-70729
0.066374,-5682558,-10044734
0.066385,-4254953,-3689193
0.066396,3883848,3668120
0.066407,1776992,-45960
0.066418,97669,-2212662
0.066429,258566,2886275
0.06644,2371077,-2553477
0.066451,3650281,3140529
0.066462,925205,-2777674
0.066473,606371,1304497
0.066484,-9435202,-874065
0.066495,-1323268,353421
0.066506,-3235502,-1169353
0.066517,-945498,-1090988
0.066528,-4086250,-4594355
0.066539,-5991209,1649703
0.06655,-2025354,-3615331
0.066561,-4018721,1061363
0.066572,6676925,4582292
0.066583,975175,6092083
0.066594,-2895810,4509778
0.066605,-3210800,6626425
0.066616,-2581576,-2722282
0.066627,-951038,3333277
0.066638,2794650,-8675430
0.066649,4357471,-10457078
0.06666,-4491291,-6555288
0.066671,6630838,-6713488
0.066682,802963,-9127770
0.066693,-2109951,-7106564
0.066704,509025,-4388266
0.066715,-2224229,2789346
0.066726,-9134310,2630442
0.066737,-1120135,4021057
0.066748,3382619,-685867
0.066759,-9838566,3089505
0.06677,-2725212,958558
0.066781,-843193,-4574379
0.066792,7493510,-449615
0.066803,1237585,-3771264
0.066814,1841831,-3424145
0.066825,364964,-363025
0.066836,3374081,-3035224
0.066847,-4239960,-1525164
0.066858,624329,5147278
0.066869,365152,5420755
0.06688,-2273209,3397132
0.066891,-6332849,5278147
0.066902,-3062662,-3771655
0.066913,-1809397,6802800
0.066924,-3501210,1953569
0.066935,-1228601,-3536316
0.066946,3488034,-5596766
0.066957,8465,-5651044
0.066968,604587,1127088
0.066979,4833957,-7464037
0.06699,1541876,-1611876
0.067001,4485025,-1262261
0.067012,-1301150,516626
0.067023,-9198151,-2982589
0.067034,-2634256,-4643859
0.067045,5671385,6587277
0.067056,316314,2241718
0.067067,-3701249,4539230
0.067078,5837370,1229093
0.067089,1095488,3208430
0.0671,-2700626,4334818
0.067111,-3385955,-1793283
0.067122,-1704484,-758381
0.067133,1990159,2618783
0.067144,1452504,2794824
0.067155,-3709412,6741512
0.067166,-125650,2061096
0.067177,-7179636,512704
0.067188,-1396516,-2662191
0.067199,-4148793,-462835
0.06721,2620028,3306777
0.067221,883348,-5304335
0.067232,1594819,-2457781
0.067243,2405633,-5523835
0.067254,-1718290,659617
0.067265,2129959,116999
0.067276,1479778,-6635794
0.067287,3301710,4487868
0.067298,-2552903,-3193600
0.067309,1322061,-2554194
0.06732,685179,2973171
0.067331,1096749,776062
0.067342,-3507283,3334563
0.067353,-5517224,-2020006
0.067364,-1490147,-4455779
0.067375,2880275,1984931
0.067386,4705162,5734107
0.067397,6051447,-6653696
0.067408,9071929,-3730690
0.067419,7246663,-4699103
0.06743,-126080,-406184
0.067441,5510912,-3710609
0.067452,-1162167,-1913438
0.067463,728369,-1895023
0.067474,-3043723,7652057
0.067485,1766067,-8406825
0.067496,-4035940,3351688
0.067507,-302303,-1958729
0.067518,-275725,4607812
0.067529,7819521,850811
0.06754,4659327,-2713185
0.067551,983725,2462880
0.067562,-263389,-3126630
0.067573,517341,4125027
0.067584,-3760309,-1071070
0.067595,-2219415,-3395449
0.067606,-3881924,375378
0.067617,-2283954,-1271439
0.067628,-2931783,2353984
0.067639,1522301,428335
0.06765,-1519692,-1342757
0.067661,1076839,-3332288
0.067672,-2902332,11167097
0.067683,7008670,2865904
0.067694,967595,3166033
0.067705,-3094245,-1683729
0.067716,1524846,-192406
0.067727,6840847,133728
0.067738,-5697630,-854831
0.067749,-1559030,1437777
0.06776,-3450329,3769276
0.067771,-3680416,4044098
0.067782,2660260,-740031
0.067793,-896664,2087095
0.067804,-4526693,-5822945
0.067815,47245,2232341
0.067826,5704373,-2514490
0.067837,1991739,-2842639
0.067848,4509014,-3387123
0.067859,852131,4143191
0.06787,-3072196,8962557
0.067881,2552216,5284715
0.067892,-583641,-6402494
0.067903,-1266178,-2795740
0.067914,-4162274,-6107838
0.067925,-2835758,-1095933
0.067936,-6463667,-149506
0.067947,-3578405,5838021
0.067958,-3535520,-543780
0.067969,-2089758,-151589
0.06798,5086277,6804515
0.067991,-1579092,-1778225
0.068002,7207529,2484367
0.068013,149515,19328
0.068024,1921040,-3348639
0.068035,153896,-2649367
0.068046,-5599851,-6686914
0.068057,-2410075,-3500575
0.068068,503368,-1331075
0.068079,3977401,4616399
0.06809,-27036,3780200
0.068101,1640154,5970224
0.068112,28711,-5081635
0.068123,-2459383,2132427
0.068134,-3806948,1636703
0.068145,-1285638,3213878
0.068156,-3637172,-1469975
0.068167,6360520,-5318670
0.068178,1500670,-4420563
0.068189,2233723,-3120535
0.0682,2878032,-768357
0.068211,-355233,-2899047
0.068222,-4593052,3960237
0.068233,-2960016,-913259
0.068244,672746,4174984
0.068255,3349677,4227963
0.068266,-4140977,4747202
0.068277,-6503800,-3673695
0.068288,-4434347,-658583
0.068299,1982167,1327686
0.06831,-3771220,-3839638
0.068321,20690,-8640517
0.068332,-11676,-3807433
0.068343,-1583342,-485541
0.068354,-85880,-2643406
0.068365,5781908,1111373
0.068376,5063542,185272
0.068387,-158071,4131696
0.068398,1824797,4656221
0.068409,-2039244,4721472
0.06842,-3127487,-1590043
0.068431,-3944260,4330364
0.068442,-762387,6762572
0.068453,-3181650,4487157
0.068464,1432196,2206589
0.068475,118876,251356
0.068486,-2728181,188306
0.068497,-1656851,-3955459
0.068508,-955997,3370973
0.068519,987297,90138
0.06853,2942110,2591782
0.068541,15638,1570417
0.068552,-6765201,5546617
0.068563,-4185297,3374986
0.068574,-2652897,4438903
0.068585,2588701,2713498
0.068596,7852283,-825733
0.068607,5751441,5036327
0.068618,5046320,-5237014
0.068629,4286718,5934910
0.06864,2325424,-548441
0.068651,84581,7483396
0.068662,-862823,851795
0.068673,-4912251,2836615
0.068684,-263213,2706376
0.068695,-542575,-330408
0.068706,1805409,10593035
0.068717,1914136,4314079
0.068728,1495073,5288478
0.068739,4940370,502888
0.06875,-2153791,-1346749
0.068761,-2749026,1111274
0.068772,-1153482,-2834570
0.068783,51173,4448628
0.068794,-760080,1442087
0.068805,556871,1563819
0.068816,-3166524,6577489
0.068827,-3710837,-1465934
0.068838,-132932,-4402393
0.068849,-462674,481060
0.06886,-4006254,-834308
0.068871,-1656256,-1544009
0.068882,-5243599,1660939
0.068893,-3677717,-4326809
0.068904,2233988,2592590
0.068915,1196697,3637095
0.068926,-3185652,-657505
0.068937,888088,-4970689
0.068948,5624336,-3778232
0.068959,7099155,1016494
0.06897,7627427,-235800
0.068981,-4451542,701467
0.068992,-1863325,5557766
0.069003,-881178,782391
0.069014,-1937222,3898377
0.069025,3361436,1335683
0.069036,3249828,-4181378
0.069047,2792654,-1334679
0.069058,8433649,169651
0.069069,-262854,4176257
0.06908,7556874,3618926
0.069091,-3427920,-3413883
0.069102,-408397,-6471483
0.069113,-2270970,4757742
0.069124,-1091553,-3675125
0.069135,-2359642,-2104087
0.069146,-1302457,-3994525
0.069157,-1027193,-8524814
0.069168,1139218,1271501
0.069179,-2305998,311254
0.06919,468404,-1306957
0.069201,1574013,-3287035
0.069212,1647040,3255795
0.069223,3804177,-947951
0.069234,-2807246,-8552
0.069245,-4752301,-1214141
0.069256,188560,-4723654
0.069267,-4755319,-1377798
0.069278,2050022,-3844418
0.069289,1732611,3174884
0.0693,-3544712,-2011851
0.069311,1933085,5447217
0.069322,1017485,6175253
0.069333,-1118989,519979
0.069344,-4657154,2411814
0.069355,3232316,10777602
0.069366,4442803,1527415
0.069377,-281127,-3461742
0.069388,167806,-5273325
0.069399,-4840386,834471
0.06941,111133,5204628
0.069421,3778926,1995766
0.069432,-8035939,704911
0.069443,-36819,-6317152
0.069454,3696551,2390221
0.069465,-784293,2967073
0.069476,895690,1868877
0.069487,5815092,7891228
0.069498,3023531,-1442522
0.069509,-2045391,6341941
0.06952,6610437,1240396
0.069531,1403380,1756605
0.069542,-8534178,4971014
0.069553,-3400704,-3472597
0.069564,-2729570,2287478
0.069575,-1677658,-2333305
0.069586,-56402,-1334210
0.069597,-3426330,3937753
0.069608,6089989,438649
0.069619,-4694255,3485827
0.06963,-3916694,-2191482
0.069641,636202,4452629
0.069652,4622841,-3385612
0.069663,920199,1114602
0.069674,2525706,127255
0.069685,-434258,-3556546
0.069696,2047040,-2067169
0.069707,2025980,-1931195
0.069718,1501338,-5112013
0.069729,2780694,-2039792
0.06974,371527,3955050
0.069751,275443,3039141
0.069762,115118,55692
0.069773,-1608046,1008494
0.069784,4982250,3755280
0.069795,-587683,1364021
0.069806,-1430471,1997250
0.069817,-5279971,-3988061
0.069828,170475,-6953622
0.069839,-1397106,-4842519
0.06985,-41714,-3448854
0.069861,3435995,-7411254
0.069872,4630371,-3028645
0.069883,1193189,3437705
0.069894,-3435365,2829871
0.069905,2177886,-3474443
0.069916,-2771824,1426405
0.069927,-5416102,4266766
0.069938,-7208788,7768339
0.069949,3934167,166440
0.06996,-2653621,1571251
0.069971,673466,-1924601
0.069982,3399948,621254
0.069993,-2415485,-2580485
0.070004,-154047,256600
0.070015,7911026,-230775
0.070026,2273364,-376135
0.070037,-1012787,-577766
0.070048,-5701694,-372596
0.070059,514888,1046867
0.07007,-6611292,2563903
0.070081,-1964940,3779113
0.070092,96480,-394935
0.070103,-246278,1411472
0.070114,6713395,2915946
0.070125,5289811,2780907
0.070136,1684158,95670
0.070147,7088726,-1237929
0.070158,4828401,2179844
0.070169,-1124620,2278368
0.07018,-2557972,2281039
0.070191,-3211575,638802
0.070202,-2250642,3865345
0.070213,-960573,-3545673
0.070224,-2239880,4448787
0.070235,-6385024,1545103
0.070246,1255371,-2798383
0.070257,2586614,468184
0.070268,5353422,-913398
0.070279,2109201,2104922
0.07029,-2013983,3094418
0.070301,1796595,-4027711
0.070312,1449406,-5592637
0.070323,2852233,4480318
0.070334,43898,-9488608
0.070345,-4697360,-2401911
0.070356,713908,-374699
0.070367,-1873655,-9748954
0.070378,-2367111,-6403339
0.070389,-7614413,-1314230
0.0704,2007537,675549
0.070411,-3469956,-3494062
0.070422,7961747,4403694
0.070433,2901615,-5117848
0.070444,2727802,5174430
0.070455,2459824,3932202
0.070466,2597426,-1160891
0.070477,4227274,2146476
0.070488,-1419883,430051
0.070499,250273,608463
0.07051,-7180761,-2760239
0.070521,-7778271,-5468792
0.070532,5212353,1454333
0.070543,3245372,1985116
0.070554,-745623,-1277400
0.070565,8975451,-2507876
0.070576,-1780622,-1707426
0.070587,3337304,2701118
0.070598,1724755,2733231
0.070609,2165547,1826137
0.07062,7014984,-6338748
0.070631,-2802740,4929295
0.070642,8014015,-77620
0.070653,2557879,2806839
0.070664,1974939,-5802032
0.070675,3210979,522967
0.070686,6555731,-510987
0.070697,-3757612,-2349621
0.070708,4095137,-178671
0.070719,2052552,3243285
0.07073,-8991896,-492553
0.070741,5833899,2607350
0.070752,1827625,6218364
0.070763,-2088736,-4317679
0.070774,-1801990,-4198276
0.070785,-3238219,4928946
0.070796,78570,-7339423
0.070807,2234307,-213773
0.070818,236350,6432352
0.070829,5960381,-5595363
0.07084,-238022,6433781
0.070851,210094,-733678
0.070862,176894,1305775
0.070873,4809340,5835332
0.070884,6937839,5697038
0.070895,869013,3228957
0.070906,-709687,-1566739
0.070917,203738,-171755
0.070928,366739,296085
0.070939,-3882335,-2971246
0.07095,2164618,-3202669
0.070961,1302530,-6271423
0.070972,-2524801,-3336900
0.070983,-3781297,-1137699
0.070994,1199062,-2835789
0.071005,-1137525,131454
0.071016,-5982401,1228139
0.071027,4641209,3646210
0.071038,-1028045,6340850
0.071049,436166,2358984
0.07106,3126933,1031796
0.071071,2199612,2145122
0.071082,-1114184,-5802255
0.071093,1958940,-763485
0.071104,2480968,-2177745
0.071115,-3613388,-4732720
0.071126,3030863,-2998329
0.071137,-555484,9723812
0.071148,-515983,-2515738
0.071159,4527278,-3117129
0.07117,412284,-954495
0.071181,1271324,6585124
0.071192,-3527076,4389333
0.071203,-5238041,-3286525
0.071214,2333800,-446147
0.071225,2650771,1572532
0.071236,1261471,-4049918
0.071247,4155512,2944224
0.071258,2722773,-1339703
0.071269,-3283360,566771
0.07128,-6987896,2037956
0.071291,1090380,350671
0.071302,3427371,-456418
0.071313,-4853539,3442548
0.071324,-4660111,1713807
0.071335,7775375,837908
0.071346,-1856389,268755
0.071357,4667395,995379
0.071368,6039251,2174811
0.071379,2881074,3013186
0.07139,-1227002,-7879357
0.071401,-1202362,-4517666
0.071412,4091473,-3432341
0.071423,373015,925660
0.071434,-1612897,-4802682
0.071445,2233867,2280474
0.071456,-2676495,-3840363
0.071467,-339734,3427516
0.071478,-1973837,7838835
0.071489,2330151,4195927
0.0715,-4700139,3721305
0.071511,247346,-9452699
0.071522,-301074,-433923
0.071533,7954499,4211275
0.071544,5089267,2813831
0.071555,7006568,-2327235
0.071566,-3236751,-472431
0.071577,-5450950,-622229
0.071588,-7152489,-4485690
0.071599,-2630176,1354926
0.07161,-8724164,-948442
0.071621,-2440870,-8817363
0.071632,-4122036,8937
0.071643,3181246,-673798
0.071654,2123685,2921144
0.071665,4729414,-2905901
0.071676,4201792,-3987463
0.071687,1553574,3122515
0.071698,1216169,-3453580
0.071709,1606852,-451287
0.07172,-4817618,-658385
0.071731,-4739999,1784788
0.071742,-3614425,6719993
0.071753,-1458332,-545947
0.071764,-2959420,-5234795
0.071775,-748846,1518951
0.071786,4223591,-2865246
0.071797,278003,4260116
0.071808,7751581,-2321814
0.071819,-3821689,1043765
0.07183,-253410,-1078658
0.071841,1597943,-942750
0.071852,-563830,5328969
0.071863,-4838747,-978111
0.071874,-648702,-1664379
0.071885,-2432941,873959
0.071896,-6434952,-3124523
0.071907,-906763,-2540689
0.071918,-6908862,3476822
0.071929,-2399687,1763184
0.07194,1473436,-179356
0.071951,3422139,-221781
0.071962,-2525347,8303793
0.071973,-1939833,2109719
0.071984,5389774,2729148
0.071995,3804497,-1817731
0.072006,4400487,4204549
0.072017,-2929789,-6415223
0.072028,-4080981,-6033615
0.072039,-2579132,-1924181
0.07205,-888697,-1376751
0.072061,3730324,-1953656
0.072072,-1405410,-4347485
0.072083,-1861522,5620983
0.072094,6458377,2602558
0.072105,2195578,2673423
0.072116,440329,505035
0.072127,-127898,4408854
0.072138,-5518857,-3771991
0.072149,-4666454,-2929836
0.07216,-122844,944032
0.072171,-2721748,-3564334
0.072182,-1702202,-2266388
0.072193,-203581,-7691995
0.072204,4857256,-2378990
0.072215,-1719050,-4539327
0.072226,888053,2459432
0.072237,3555700,1522962
0.072248,40063,-1711034
0.072259,3921526,6708892
0.07227,2128595,1432802
0.072281,735332,-253446
0.072292,5095647,1337839
0.072303,3427286,-3158319
0.072314,-268275,-1198956
0.072325,-1327897,-1917192
0.072336,1269436,-14988670
0.072347,-3974810,-136283
0.072358,902224,8825346
0.072369,6415816,2324065
0.07238,1392083,1825186
0.072391,-2247589,1367478
0.072402,-2221516,6854687
0.072413,2926357,3715951
0.072424,2210065,807246
0.072435,1528478,-1098081
0.072446,3319306,-4268608
0.072457,6474316,-3260799
0.072468,6029394,302339
0.072479,4346995,-7114812
0.07249,-4114820,-1056480
0.072501,-2254443,-4147113
0.072512,3530432,-1629070
0.072523,-2038033,-511694
0.072534,-4072541,1122181
0.072545,-3544867,-543510
0.072556,79792,-5945519
0.072567,2321276,387038
0.072578,-2960638,268070
0.072589,3400090,-5400470
0.0726,3961564,-3175606
0.072611,828130,3513689
0.072622,4393319,-8019343
0.072633,3022922,-4541259
0.072644,558407,306940
0.072655,-6066769,-233694
0.072666,1917778,-1361524
0.072677,-6602394,3471240
0.072688,116012,3635046
0.072699,-3833377,241178
0.07271,1595845,2699304
0.072721,-3313056,5120314
0.072732,-1447168,4307881
0.072743,-3318136,-1378821
0.072754,656584,-5965373
0.072765,4697323,-3865385
0.072776,4898404,1898271
0.072787,1403596,526861
0.072798,-1933380,1595888
0.072809,-2833796,1689992
0.07282,-4999644,4932639
0.072831,-8703660,2908595
0.072842,-4804020,3180390
0.072853,-7116747,6090750
0.072864,-579987,6557208
0.072875,5393514,2354113
0.072886,10122207,-4582236
0.072897,-1665088,452527
0.072908,135956,3783077
0.072919,6290440,-3307017
0.07293,2913414,929494
0.072941,-2666192,-5018716
0.072952,-5110145,97409
0.072963,-2653321,-1722835
0.072974,-3302531,-7786127
0.072985,-8910029,-2255039
0.072996,-2160813,7012451
0.073007,382793,1584218
0.073018,6900519,4337982
0.073029,-486156,3572437
0.07304,5841369,4452134
0.073051,6892736,-5180393
0.073062,2159099,-4371911
0.073073,1159646,2852510
0.073084,609335,6222361
0.073095,-2063768,5894125
0.073106,-5844430,2134005
0.073117,-2419996,-3912138
0.073128,-3978533,1278828
0.073139,-4786190,-2882228
0.07315,490973,3407315
0.073161,1890502,-3190710
0.073172,-969537,1049498
0.073183,1104989,6540575
0.073194,-2908252,3327621
0.073205,4505014,456277
0.073216,6482002,-1813639
0.073227,-2733816,-1061186
0.073238,-5390630,-4275432
0.073249,-4930476,3143060
0.07326,-1362980,751079
0.073271,-5884345,2131914
0.073282,2237732,412488
0.073293,756558,-705941
0.073304,-3618919,-3640549
0.073315,-1440407,3222861
0.073326,7471457,-2173219
0.073337,-1427499,2225503
0.073348,1066099,4487377
0.073359,-2194352,-1012427
0.07337,4197826,3377067
0.073381,-5216645,-8906779
0.073392,-6917879,-24617
0.073403,-6125820,623646
0.073414,5725492,-3414211
0.073425,-2667697,-553488
0.073436,6723817,484691
0.073447,-340049,-1288700
0.073458,4082633,561894
0.073469,-270795,580867
0.07348,5811358,-758673
0.073491,1313531,2485971
0.073502,-20254,4539138
0.073513,222039,4812224
0.073524,-2024325,-3044235
0.073535,-3170377,-999888
0.073546,-1668649,-2609561
0.073557,754167,-2278621
0.073568,323748,201732
0.073579,-1956706,-7337642
0.07359,-1187777,4364505
0.073601,6838429,13314925
0.073612,589867,981736
0.073623,-4889655,2805388
0.073634,-4399958,958133
0.073645,-1043080,-459657
0.073656,4525218,-233986
0.073667,-1489226,-4218799
0.073678,-531541,-5492296
0.073689,-1628190,-2679579
0.0737,-3640452,-4751419
0.073711,1987987,-908526
0.073722,-351461,3837482
0.073733,-4062685,-2480288
0.073744,2893387,-7091243
0.073755,1384567,652233
0.073766,-4107753,-4134337
0.073777,3568759,-574581
0.073788,-2511559,8588899
0.073799,-4696640,-1640182
0.07381,-400623,-1053598
0.073821,-3006756,548011
0.073832,1881046,-6094214
0.073843,4910903,-5014543
0.073854,-6920691,-5266079
0.073865,1691831,8901404
0.073876,7318883,-1296238
0.073887,167341,-1782971
0.073898,3028356,7075656
0.073909,-2409936,9395822
0.07392,-2565009,6027657
0.073931,1934059,-3654057
0.073942,4630,529241
0.073953,-5301236,-3842101
0.073964,-7971894,-2087266
0.073975,2837914,-3277131
0.073986,960884,1216428
0.073997,-637753,-4231677
0.074008,1990029,-923175
0.074019,51030,4224943
0.07403,-7888850,367643
0.074041,-4947704,4244938
0.074052,-7665915,-4491526
0.074063,1708285,4476844
0.074074,-1666807,2766064
0.074085,-1748678,-3643400
0.074096,2575957,5519272
0.074107,-363549,-10255914
0.074118,2913946,1511010
0.074129,2385759,-6905918
0.07414,3226561,-3523625
0.074151,605287,2696403
0.074162,-710613,-4091980
0.074173,-1328277,1436671
0.074184,-1855121,6311919
0.074195,-4697465,-8548369
0.074206,-7217838,5325323
0.074217,3390806,4070969
0.074228,-2876529,1216301
0.074239,-3514426,10185200
0.07425,3236235,3506186
0.074261,-1278158,-2432144
0.074272,-1249654,-917916
0.074283,3778629,6149908
0.074294,5706510,-1882608
0.074305,1391884,6409137
0.074316,1518436,3861464
0.074327,-4304639,1625904
0.074338,792382,-637176
0.074349,-6955973,-5664801
0.07436,-4722528,2451112
0.074371,-1364983,-2458365
0.074382,3698165,-5137832
0.074393,6644279,3431532
0.074404,8217493,2606680
0.074415,-194088,-2423981
0.074426,3718131,-1143540
0.074437,6456281,2983875
0.074448,4098305,-1971880
0.074459,-595336,-6262607
0.07447,-4443553,-6875837
0.074481,-6283929,607133
0.074492,-3498596,-1071874
0.074503,-9166397,-6913207
0.074514,1761234,-486828
0.074525,-2286708,-448254
0.074536,-5087009,-1611287
0.074547,5850647,1632253
0.074558,-2247262,-1977704
0.074569,9010816,3809963
0.07458,3127402,-4838360
0.074591,2024651,1313318
0.074602,-1108527,-5757232
0.074613,-2608671,-7907892
0.074624,-3767569,982641
0.074635,-2651097,3097294
0.074646,458429,-3867672
0.074657,-5119237,-2238618
0.074668,1558239,1202951
0.074679,869017,9708517
0.07469,-3832814,-2796908
0.074701,322553,-5175675
0.074712,7327611,4363070
0.074723,-2057895,2707978
0.074734,2407060,3732364
0.074745,-5963001,1380741
0.074756,-2147900,-1012652
0.074767,-3687660,-1976603
0.074778,4482411,2037750
0.074789,-979028,-26363
0.0748,-3452315,1821219
0.074811,-1078287,2871961
0.074822,-3585551,855389
0.074833,-2294060,3612679
0.074844,4467795,-600435
0.074855,-2917322,4461768
0.074866,-3058216,777313
0.074877,-1280447,1971267
0.074888,-1584877,5120933
0.074899,-4426826,-1466635
0.07491,808672,-8114259
0.074921,625745,-4604218
0.074932,-4717756,-3927709
0.074943,5220605,672715
0.074954,-188287,-1955491
0.074965,-6345632,-4608187
0.074976,-5146717,-653712
0.074987,3808145,4479582
0.074998,-1692822,3910576
0.075009,3070675,3463943
0.07502,-3874449,1774214
0.075031,91392,2690426
0.075042,262660,79578
0.075053,-1393831,-9841682
0.075064,7075573,-3204310
0.075075,-1501515,-3682577
0.075086,-1262679,-651730
0.075097,-231695,-730318
0.075108,5784526,-4235726
0.075119,-7301802,-5394564
0.07513,3001915,-2705006
0.075141,-7874603,-1111437
0.075152,3762525,733940
0.075163,2863289,-442542
0.075174,-5307750,276298
0.075185,-3604289,-1910277
0.075196,4765359,-1415765
0.075207,2387327,-801001
0.075218,-24464,-3913774
0.075229,-2990212,-6782795
0.07524,-4130902,-570160
0.075251,-6453470,-1185320
0.075262,4174387,2706681
0.075273,-2481792,5162571
0.075284,-6647655,-429886
0.075295,-911661,-1599101
0.075306,-2958050,6255839
0.075317,-3039244,2779044
0.075328,7655882,-8219182
0.075339,1092307,-491228
0.07535,1805046,-1214986
0.075361,-2109750,2281766
0.075372,186438,601444
0.075383,5295181,5030678
0.075394,33788,2669441
0.075405,3465608,1457868
0.075416,-1038031,6615886
0.075427,-1573497,7798762
0.075438,-3420895,223098
0.075449,-1766824,5141225
0.07546,-4259653,-4588576
0.075471,6179967,-1778650
0.075482,-635625,-3766337
0.075493,5544168,-4324830
0.075504,3557307,-44087
0.075515,3771801,-4980029
0.075526,-3736753,4486223
0.075537,-2572685,884198
0.075548,-2507591,163224
0.075559,-1434893,-1997018
0.07557,-4403792,3850603
0.075581,-3361370,4190083
0.075592,1648978,-2385046
0.075603,1267337,1120752
0.075614,-750843,-706908
0.075625,-5143752,-2092925
0.075636,5009827,1859935
0.075647,3856240,-370984
0.075658,9168859,3382232
0.075669,498703,-1698496
0.07568,-1714272,145646
0.075691,-839755,-104355
0.075702,-6093765,-2250681
0.075713,-1558583,-4408342
0.075724,-2096063,2237780
0.075735,-10340640,2161937
0.075746,-5150165,1577408
0.075757,5596886,-1098440
0.075768,2771827,-136508
0.075779,-1831928,-465514
0.07579,-3884560,731117
0.075801,855309,-1142897
0.075812,2354415,-7387758
0.075823,2765695,3885332
0.075834,-503858,-10005871
0.075845,-2698863,250510
0.075856,-1160509,-2820800
0.075867,-11768468,1172230
0.075878,-1472450,2587629
0.075889,-5852192,-3272412
0.0759,-3534545,-5244491
0.075911,-1017136,-1422888
0.075922,9036695,-4929635
0.075933,3814295,710873
0.075944,1064585,3395793
0.075955,2657276,-1903877
0.075966,4508853,-1995815
0.075977,1454955,1576747
0.075988,-2185012,256703
0.075999,-7080940,3756424
0.07601,-6484395,3412887
0.076021,11392,669303
0.076032,-430727,372635
0.076043,965542,2471943
0.076054,-6379417,1612946
0.076065,-6821020,-124513
0.076076,3190447,2031094
0.076087,3761314,719608
0.076098,-3153233,6210880
0.076109,4350631,1717656
0.07612,3389834,1592103
0.076131,-5730521,590601
0.076142,-2363692,-5699074
0.076153,-6329245,-6252758
0.076164,3243486,-737773
0.076175,-3522292,-2129441
0.076186,4768792,-8462484
0.076197,189379,-4477292
0.076208,-4040044,1377340
0.076219,6131049,3441013
0.07623,1790703,4946426
0.076241,7446423,3830369
0.076252,3932805,3420878
0.076263,4261552,2326419
0.076274,3074434,4993264
0.076285,-646234,-10240605
0.076296,-9007703,-6168487
0.076307,-108108,-28692
0.076318,2373830,-5915085
0.076329,1656258,-490555
0.07634,790258,-2600196
0.076351,2425722,5895938
0.076362,-917831,7726956
0.076373,-2978288,10310160
0.076384,-736273,6561981
0.076395,3402723,2409290
0.076406,417727,-485278
0.076417,-1908688,-3667992
0.076428,-4041041,-2196657
0.076439,516333,246961
0.07645,1195381,-6647150
0.076461,-5919832,-5807775
0.076472,-805526,-1911127
0.076483,-919939,3707637
0.076494,2697736,5369170
0.076505,2591787,5063365
0.076516,-383236,2138266
0.076527,8740074,2273560
0.076538,8162940,1559013
0.076549,-1534903,-3055551
0.07656,-1589127,2142103
0.076571,-1511788,-2312107
0.076582,1487743,110503
0.076593,5352359,-3810207
0.076604,-5216198,-6626842
0.076615,270921,-5005419
0.076626,1093982,517414
0.076637,2508677,-372974
0.076648,2258730,4830821
0.076659,-4035557,3539488
0.07667,-1217187,3169940
0.076681,-1682048,475290
0.076692,-3958126,-1720067
