Frequency,Intensity
-112.448486,-19062.03711
-112.450327,-17247.15234
-112.452169,-20356.22852
-112.454011,-24107.22266
-112.455852,-22453.83789
-112.457694,-17834.14453
-112.459536,-16875.40625
-112.461377,-19729.74805
-112.463219,-21173.24609
-112.465061,-19543.94336
-112.466902,-17727.12695
-112.468744,-17280.19727
-112.470585,-17379.71484
-112.472427,-17851.84961
-112.474269,-18724.89258
-112.47611,-18844.86719
-112.477952,-18268.36914
-112.479794,-19072.125
-112.481635,-21168.79883
-112.483477,-21379.93359
-112.485319,-19161.58984
-112.48716,-18297.4043
-112.489002,-20167.28516
-112.490844,-20853.30273
-112.492685,-18147.61133
-112.494527,-15862.97559
-112.496368,-17563.86914
-112.49821,-21125.37695
-112.500052,-22981.57813
-112.501893,-23019.33008
-112.503735,-22193.25781
-112.505577,-19984.03516
-112.507418,-17139.56445
-112.50926,-16560.8457
-112.511102,-18878.43359
-112.512943,-21107.5
-112.514785,-21521.84375
-112.516627,-21730.21875
-112.518468,-22455.8418
-112.52031,-21742.05664
-112.522152,-19161.0625
-112.523993,-17656.71289
-112.525835,-19108.17578
-112.527676,-21373.79883
-112.529518,-21674.00977
-112.53136,-20371.48633
-112.533201,-19696.22461
-112.535043,-20407.57422
-112.536885,-21129.52344
-112.538726,-20428.19727
-112.540568,-18851.44141
-112.54241,-18437.98633
-112.544251,-19802.99023
-112.546093,-20837.39648
-112.547935,-19860.09766
-112.549776,-18593.48242
-112.551618,-19357.52539
-112.55346,-20900.73242
-112.555301,-20706.58789
-112.557143,-19981.23242
-112.558984,-21714.04102
-112.560826,-24722.94531
-112.562668,-24813.86914
-112.564509,-21644.86914
-112.566351,-19308.11328
-112.568193,-19855.83203
-112.570034,-21092.12305
-112.571876,-21228.86133
-112.573718,-21171.26172
-112.575559,-21488.48633
-112.577401,-21106.125
-112.579243,-19801.75195
-112.581084,-18891.59961
-112.582926,-19023.69531
-112.584768,-19626.98047
-112.586609,-20269.66211
-112.588451,-20662.32031
-112.590292,-20244.55078
-112.592134,-19348.91602
-112.593976,-19237.47266
-112.595817,-19747.78711
-112.597659,-19243.57617
-112.599501,-18057.45703
-112.601342,-18757.88672
-112.603184,-21408.31445
-112.605026,-22273.79297
-112.606867,-19510.75781
-112.608709,-16524.19336
-112.610551,-16869.01563
-112.612392,-18999.31836
-112.614234,-19282.88867
-112.616076,-17847.67578
-112.617917,-18027.01758
-112.619759,-21034.4668
-112.6216,-24054.59766
-112.623442,-23929.83203
-112.625284,-21151.18164
-112.627125,-19097.08398
-112.628967,-19537.83398
-112.630809,-20514.91406
-112.63265,-19923.33203
-112.634492,-19232.72852
-112.636334,-20663.08594
-112.638175,-22405.37109
-112.640017,-21214.20508
-112.641859,-18637.31445
-112.6437,-18909.44727
-112.645542,-21100.69727
-112.647384,-20201.02539
-112.649225,-16425.5293
-112.651067,-15685.29102
-112.652908,-19238.00391
-112.65475,-21121.86328
-112.656592,-18691.14258
-112.658433,-17354.23047
-112.660275,-20717.7832
-112.662117,-23933.33203
-112.663958,-22150.91797
-112.6658,-18739.23828
-112.667642,-19139.09375
-112.669483,-22041.73633
-112.671325,-22691.43359
-112.673167,-20788.62109
-112.675008,-19525.00586
-112.67685,-19799.75586
-112.678692,-20238.96484
-112.680533,-20781.38281
-112.682375,-22218.05859
-112.684216,-23594.41797
-112.686058,-23119.0918
-112.6879,-20879.26758
-112.689741,-18884.71875
-112.691583,-18974.99609
-112.693425,-21154.94922
-112.695266,-23175.80273
-112.697108,-22254.85156
-112.69895,-18527.37891
-112.700791,-15764.91699
-112.702633,-16965.22461
-112.704475,-20592.78906
-112.706316,-23138.86133
-112.708158,-23655.16406
-112.709999,-23326.08789
-112.711841,-22363.61133
-112.713683,-20315.05859
-112.715524,-18255.89258
-112.717366,-17870.87305
-112.719208,-19055.69727
-112.721049,-20483.32227
-112.722891,-21584.0625
-112.724733,-22220.10352
-112.726574,-21694.15234
-112.728416,-19931.20117
-112.730258,-18465.41406
-112.732099,-18539.59766
-112.733941,-19290.96289
-112.735783,-19281.39063
-112.737624,-18688.95313
-112.739466,-18556.27734
-112.741307,-18934.75
-112.743149,-19221.09961
-112.744991,-19523.04688
-112.746832,-20341.00586
-112.748674,-21374.87109
-112.750516,-21686.93359
-112.752357,-20721.42969
-112.754199,-18492.10156
-112.756041,-15339.87793
-112.757882,-12367.93652
-112.759724,-11557.80469
-112.761566,-14090.52148
-112.763407,-18394.67188
-112.765249,-21143.96875
-112.767091,-20927.82031
-112.768932,-19915.25
-112.770774,-20774.00391
-112.772615,-22846.24219
-112.774457,-23159.26758
-112.776299,-20954.81445
-112.77814,-19076.35742
-112.779982,-20131.66992
-112.781824,-22932.02734
-112.783665,-24025.63281
-112.785507,-21982.26367
-112.787349,-18946.31055
-112.78919,-17928.76172
-112.791032,-19322.73242
-112.792874,-20814.4043
-112.794715,-20780.73047
-112.796557,-20502.99219
-112.798399,-21684.00195
-112.80024,-22991.21484
-112.802082,-21760.83398
-112.803923,-18722.125
-112.805765,-17589.27148
-112.807607,-19450.2832
-112.809448,-21184.74023
-112.81129,-20589.88672
-112.813132,-19425.33203
-112.814973,-19761.11133
-112.816815,-20823.29297
-112.818657,-21359.49609
-112.820498,-21913.25977
-112.82234,-22857.14258
-112.824182,-23012.98242
-112.826023,-21727.60547
-112.827865,-19765.94336
-112.829707,-17525.80664
-112.831548,-15219.3291
-112.83339,-14617.29199
-112.835231,-16948.07031
-112.837073,-19525.75195
-112.838915,-18740.23633
-112.840756,-15854.875
-112.842598,-15205.76465
-112.84444,-17389.67773
-112.846281,-19244.91016
-112.848123,-19681.03516
-112.849965,-20178.59375
-112.851806,-20506.375
-112.853648,-19475.62305
-112.85549,-18774.1875
-112.857331,-20421.20508
-112.859173,-21911.48242
-112.861015,-19746.2832
-112.862856,-16043.54102
-112.864698,-15554.74707
-112.866539,-18015.01172
-112.868381,-19650.57227
-112.870223,-20110.80078
-112.872064,-21418.22266
-112.873906,-22284.05469
-112.875748,-20291.68164
-112.877589,-17799.70898
-112.879431,-18914.83203
-112.881273,-22207.0625
-112.883114,-22827.91797
-112.884956,-20371.73828
-112.886798,-18603.4668
-112.888639,-18794.56836
-112.890481,-19035.00781
-112.892322,-18979.87891
-112.894164,-20043.17969
-112.896006,-21710.26758
-112.897847,-22089.68555
-112.899689,-21426.56055
-112.901531,-21472.29102
-112.903372,-22075.89258
-112.905214,-21350.02734
-112.907056,-18814.11719
-112.908897,-16381.9209
-112.910739,-16292.46582
-112.912581,-18618.49609
-112.914422,-20638.41992
-112.916264,-19594.23242
-112.918106,-16847.5625
-112.919947,-17151.25
-112.921789,-22022.81445
-112.92363,-26569.8457
-112.925472,-25602.95508
-112.927314,-20312.86328
-112.929155,-15976.68066
-112.930997,-15497.23438
-112.932839,-17840.26953
-112.93468,-20369.60352
-112.936522,-20654.14844
-112.938364,-18555.62109
-112.940205,-17455.08203
-112.942047,-20052.23438
-112.943889,-23275.23438
-112.94573,-22370.95898
-112.947572,-19214.04102
-112.949414,-19710.62109
-112.951255,-23481.33398
-112.953097,-24377.59961
-112.954938,-21448.50586
-112.95678,-20321.60352
-112.958622,-22642.81445
-112.960463,-23428.78125
-112.962305,-20661.53906
-112.964147,-18616.29102
-112.965988,-19691.29883
-112.96783,-21133.9375
-112.969672,-21400.02148
-112.971513,-22086.23633
-112.973355,-22826.4375
-112.975197,-21622.41406
-112.977038,-19921.22852
-112.97888,-20133.43359
-112.980722,-19817.24023
-112.982563,-16100.17969
-112.984405,-13039.18066
-112.986246,-15781.25879
-112.988088,-20647.84961
-112.98993,-20652.22852
-112.991771,-17593.42773
-112.993613,-18446.30078
-112.995455,-22781.36328
-112.997296,-24323.29883
-112.999138,-22494.98828
-113.00098,-22063.21875
-113.002821,-23331.625
-113.004663,-22414.21094
-113.006505,-19591.25977
-113.008346,-18673.83398
-113.010188,-19697.29102
-113.01203,-19742.49219
-113.013871,-18981.58008
-113.015713,-19508.52734
-113.017554,-20710.9707
-113.019396,-21032.76758
-113.021238,-21037.89453
-113.023079,-20768.17773
-113.024921,-18706.50391
-113.026763,-16552.11523
-113.028604,-18783.75586
-113.030446,-24299.76758
-113.032288,-25922.66992
-113.034129,-21682.60742
-113.035971,-18395.24805
-113.037813,-20226.98828
-113.039654,-22471.21875
-113.041496,-21025.32422
-113.043338,-19171.47266
-113.045179,-20104.70508
-113.047021,-21236.07813
-113.048862,-20802.55664
-113.050704,-21916.77148
-113.052546,-25213.52344
-113.054387,-25504.43164
-113.056229,-20795.65625
-113.058071,-17180.51172
-113.059912,-19575.33203
-113.061754,-24025.89063
-113.063596,-24080.60938
-113.065437,-19464.6543
-113.067279,-14430.3584
-113.069121,-12108.05078
-113.070962,-13442.54102
-113.072804,-17447.35352
-113.074645,-20494.28711
-113.076487,-19467.75195
-113.078329,-16643.25
-113.08017,-17022.0957
-113.082012,-20524.38867
-113.083854,-22048.44141
-113.085695,-19804.9668
-113.087537,-17893.05469
-113.089379,-19195.8457
-113.09122,-21113.90234
-113.093062,-20677.0332
-113.094904,-19437.43359
-113.096745,-20275.59766
-113.098587,-22337.78516
-113.100429,-22305.46875
-113.10227,-19392.86133
-113.104112,-16533.97852
-113.105953,-16622.2207
-113.107795,-19184.76953
-113.109637,-21481.42578
-113.111478,-21954.48438
-113.11332,-21173.97461
-113.115162,-19613.38477
-113.117003,-16737.27344
-113.118845,-13322.72363
-113.120687,-12358.1084
-113.122528,-15458.02148
-113.12437,-20028.23828
-113.126212,-22363.27148
-113.128053,-22222.44531
-113.129895,-21962.85547
-113.131737,-22481.43945
-113.133578,-22671.87891
-113.13542,-21960.86523
-113.137261,-20918.92383
-113.139103,-20051.27344
-113.140945,-19879.58008
-113.142786,-21151.17188
-113.144628,-23270.24219
-113.14647,-24081.91992
-113.148311,-23021.97852
-113.150153,-22499.63281
-113.151995,-24025.06641
-113.153836,-25318.07617
-113.155678,-24068.76172
-113.15752,-22198.06445
-113.159361,-22740.0293
-113.161203,-24413.54688
-113.163045,-23660.33594
-113.164886,-20958.14063
-113.166728,-20207.72266
-113.168569,-21864.56055
-113.170411,-21847.72656
-113.172253,-18646.11133
-113.174094,-16523.91992
-113.175936,-18762.93359
-113.177778,-21895.83594
-113.179619,-20849.58203
-113.181461,-16925.62695
-113.183303,-15638.06836
-113.185144,-18043.17969
-113.186986,-19701.30469
-113.188828,-18475.31055
-113.190669,-17878.06836
-113.192511,-20635.71289
-113.194353,-23602.17773
-113.196194,-22575.44727
-113.198036,-18974.94922
-113.199877,-17591.14844
-113.201719,-19391.38281
-113.203561,-20775.81641
-113.205402,-19639.67383
-113.207244,-18191.83984
-113.209086,-18705.20703
-113.210927,-19675.98047
-113.212769,-18410.82422
-113.214611,-15575.86133
-113.216452,-14532.76563
-113.218294,-16639.11914
-113.220136,-19635.77539
-113.221977,-21105.87109
-113.223819,-21378.71289
-113.225661,-21919.67188
-113.227502,-22689.8125
-113.229344,-22739.30469
-113.231185,-22051.35352
-113.233027,-21094.99414
-113.234869,-19812.125
-113.23671,-18733.33008
-113.238552,-19494.87891
-113.240394,-22152.64844
-113.242235,-23759.01953
-113.244077,-22142.56641
-113.245919,-19238.4082
-113.24776,-17844.21484
-113.249602,-17343.1875
-113.251444,-16168.375
-113.253285,-15980.12207
-113.255127,-18794.70898
-113.256968,-22041.96875
-113.25881,-21686.90234
-113.260652,-18784.61719
-113.262493,-17663.48047
-113.264335,-18938.92383
-113.266177,-19800.65039
-113.268018,-19901.35547
-113.26986,-21011.85352
-113.271702,-21848.70117
-113.273543,-19546.13281
-113.275385,-15766.24902
-113.277227,-15061.8457
-113.279068,-17368.42773
-113.28091,-18350.68359
-113.282752,-17088.38477
-113.284593,-16902.84375
-113.286435,-18259.34766
-113.288276,-17686.95508
-113.290118,-14992.83594
-113.29196,-14940.04883
-113.293801,-19431.57617
-113.295643,-23697.49805
-113.297485,-23203.61523
-113.299326,-19886.23438
-113.301168,-18429.29688
-113.30301,-19672.11914
-113.304851,-20719.48633
-113.306693,-19456.28906
-113.308535,-16440.90234
-113.310376,-13536.50098
-113.312218,-12476.61816
-113.31406,-14079.10449
-113.315901,-17533.84766
-113.317743,-20610.99805
-113.319584,-21373.16211
-113.321426,-20011.87891
-113.323268,-18831.83984
-113.325109,-19900.94727
-113.326951,-22505.00391
-113.328793,-23778.77148
-113.330634,-22487.47461
-113.332476,-20885.05078
-113.334318,-21409.31641
-113.336159,-22924.62109
-113.338001,-22570.09375
-113.339843,-20429.0625
-113.341684,-19446.37695
-113.343526,-20747.80664
-113.345368,-21948.85352
-113.347209,-20906.17969
-113.349051,-18747.58203
-113.350892,-17858.93945
-113.352734,-18550.92969
-113.354576,-19283.4668
-113.356417,-19302.82813
-113.358259,-19506.97266
-113.360101,-20767.29688
-113.361942,-22550.94727
-113.363784,-23586.97656
-113.365626,-23129.77539
-113.367467,-21164.93359
-113.369309,-18364.81836
-113.371151,-16639.70313
-113.372992,-18327.23242
-113.374834,-23021.41797
-113.376676,-26457.10547
-113.378517,-25222.34766
-113.380359,-21605.92773
-113.3822,-20319.25
-113.384042,-21283.38672
-113.385884,-20472.76172
-113.387725,-17853.8457
-113.389567,-18298.64063
-113.391409,-22794.74414
-113.39325,-25234.84766
-113.395092,-21762.74023
-113.396934,-17580.17578
-113.398775,-19203.70117
-113.400617,-24417.4043
-113.402459,-26023.44141
-113.4043,-22645.60938
-113.406142,-19479.66016
-113.407984,-19665.05273
-113.409825,-20852.98828
-113.411667,-20377.5957
-113.413508,-18800.05664
-113.41535,-17364.59375
-113.417192,-15902.90918
-113.419033,-14727.49414
-113.420875,-15636.75781
-113.422717,-19237.10352
-113.424558,-23132.13281
-113.4264,-24471.61133
-113.428242,-23258.11523
-113.430083,-21801.23242
-113.431925,-21712.23828
-113.433767,-22771.41211
-113.435608,-24073.66797
-113.43745,-24621.25391
-113.439291,-23184.09766
-113.441133,-19681.45703
-113.442975,-16753.42188
-113.444816,-17444.3125
-113.446658,-20718.1582
-113.4485,-22090.62109
-113.450341,-19818.85742
-113.452183,-17293.6582
-113.454025,-17624.53906
-113.455866,-19405.47852
-113.457708,-20248.9668
-113.45955,-20733.15625
-113.461391,-21610.57227
-113.463233,-20855.06055
-113.465075,-17528.23633
-113.466916,-15227.01563
-113.468758,-17144.74219
-113.470599,-20468.11719
-113.472441,-20279.42188
-113.474283,-16765.06836
-113.476124,-14236.7959
-113.477966,-14980.93457
-113.479808,-17897.04102
-113.481649,-21213.08203
-113.483491,-23191.85547
-113.485333,-22344.62695
-113.487174,-19816.91406
-113.489016,-19034.37695
-113.490858,-20665.39453
-113.492699,-21224.24805
-113.494541,-18921.3418
-113.496383,-16921.02734
-113.498224,-18118.24023
-113.500066,-20683.06445
-113.501907,-21645.61719
-113.503749,-21210.65234
-113.505591,-20901.97852
-113.507432,-20803.19141
-113.509274,-20697.06641
-113.511116,-20860.75586
-113.512957,-20711.11914
-113.514799,-19863.52539
-113.516641,-20209.95703
-113.518482,-22789.09766
-113.520324,-23844.40039
-113.522166,-19660.49609
-113.524007,-14079.29395
-113.525849,-14284.54492
-113.527691,-19723.80664
-113.529532,-22803.16602
-113.531374,-20710.34375
-113.533215,-18647.53125
-113.535057,-20268.29102
-113.536899,-22545.95703
-113.53874,-22101.33789
-113.540582,-20068.00977
-113.542424,-18596.40234
-113.544265,-17849.90234
-113.546107,-17824.61523
-113.547949,-18615.07031
-113.54979,-18710.86523
-113.551632,-17439.80859
-113.553474,-17883.68945
-113.555315,-22071.64258
-113.557157,-25249.6582
-113.558999,-21743.67188
-113.56084,-15028.26074
-113.562682,-14066.27734
-113.564523,-19981.36328
-113.566365,-24668.66406
-113.568207,-23541.50391
-113.570048,-21247.54883
-113.57189,-22265.92188
-113.573732,-23758.28711
-113.575573,-21962.70313
-113.577415,-19258.83008
-113.579257,-19671.05078
-113.581098,-21921.94531
-113.58294,-22237.54492
-113.584782,-20881.94141
-113.586623,-20799.29688
-113.588465,-21900.48242
-113.590307,-21660.38477
-113.592148,-20230.8418
-113.59399,-20299.94727
-113.595831,-22199.35156
-113.597673,-23258.00391
-113.599515,-22084.05859
-113.601356,-19941.93164
-113.603198,-17976.54492
-113.60504,-16522.52148
-113.606881,-16745.64648
-113.608723,-19144.80273
-113.610565,-21004.29102
-113.612406,-19669.2207
-113.614248,-17580.79102
-113.61609,-18895.22656
-113.617931,-21922.55273
-113.619773,-21288.67773
-113.621614,-17305.66211
-113.623456,-15832.64844
-113.625298,-18354.34961
-113.627139,-20242.40234
-113.628981,-20048.15625
-113.630823,-21775.39453
-113.632664,-25803.82813
-113.634506,-26700.48633
-113.636348,-23164.31836
-113.638189,-21070.62109
-113.640031,-22990.39063
-113.641873,-23850.13281
-113.643714,-21134.85547
-113.645556,-20007.06836
-113.647398,-23320.51367
-113.649239,-25688.38477
-113.651081,-23122.52539
-113.652922,-20072.54883
-113.654764,-21010.62891
-113.656606,-22845.7793
-113.658447,-21533.67188
-113.660289,-19163.84766
-113.662131,-19108.31055
-113.663972,-20483.0625
-113.665814,-21744.35156
-113.667656,-23515.31836
-113.669497,-24666.1875
-113.671339,-22453.86914
-113.673181,-19059.04297
-113.675022,-20310.14648
-113.676864,-25590.72656
-113.678706,-27399.92773
-113.680547,-23407.9082
-113.682389,-20010.07617
-113.68423,-21018.30078
-113.686072,-22099.09375
-113.687914,-20057.87305
-113.689755,-18491.09375
-113.691597,-19842.75
-113.693439,-20412.5332
-113.69528,-18122.05469
-113.697122,-17387.93945
-113.698964,-21014.77539
-113.700805,-24268.35938
-113.702647,-22664.5625
-113.704489,-19680.73438
-113.70633,-20722.99023
-113.708172,-24067.97266
-113.710014,-24049.54883
-113.711855,-20358.15234
-113.713697,-18100.29297
-113.715538,-19535.45703
-113.71738,-21073.35352
-113.719222,-19455.29688
-113.721063,-16864.17383
-113.722905,-17281.78125
-113.724747,-20094.13086
-113.726588,-21058.28125
-113.72843,-19257.77148
-113.730272,-18819.7832
-113.732113,-22127.44141
-113.733955,-25515.7832
-113.735797,-24981.0957
-113.737638,-22550.55859
-113.73948,-22522.71289
-113.741322,-24218.46484
-113.743163,-23708.26563
-113.745005,-20903.38867
-113.746846,-19517.25781
-113.748688,-20860.41211
-113.75053,-22550.55664
-113.752371,-22862.21484
-113.754213,-22160.9043
-113.756055,-20715.61133
-113.757896,-18840.75195
-113.759738,-18203.16797
-113.76158,-19577.15625
-113.763421,-20761.19922
-113.765263,-19933.46484
-113.767105,-19001.13867
-113.768946,-20216.15234
-113.770788,-21944.14453
-113.77263,-21605.40234
-113.774471,-20309.13672
-113.776313,-20433.96289
-113.778154,-20952.70703
-113.779996,-19565.41602
-113.781838,-17523.20898
-113.783679,-17809.48633
-113.785521,-19906.55469
-113.787363,-20744.96484
-113.789204,-19985.38477
-113.791046,-20130.43945
-113.792888,-21616.9043
-113.794729,-21837.10156
-113.796571,-19765.02344
-113.798413,-18111.19141
-113.800254,-19197.0293
-113.802096,-21180.53516
-113.803938,-20860.79492
-113.805779,-18910.99414
-113.807621,-19160.46484
-113.809462,-22467.73828
-113.811304,-24727.93555
-113.813146,-22822.55078
-113.814987,-19417.6582
-113.816829,-18657.99414
-113.818671,-19787.13281
-113.820512,-19464.52734
-113.822354,-18381.49414
-113.824196,-20002.81445
-113.826037,-23595.48828
-113.827879,-24553.62109
-113.829721,-21945.54688
-113.831562,-19857.28906
-113.833404,-20310.48242
-113.835245,-20552.98242
-113.837087,-18774.40625
-113.838929,-17028.01367
-113.84077,-16711.03906
-113.842612,-16266.40332
-113.844454,-15293.95215
-113.846295,-16116.85645
-113.848137,-19174.33008
-113.849979,-21254.23633
-113.85182,-20446.14844
-113.853662,-19010.8457
-113.855504,-19392.27539
-113.857345,-20788.32617
-113.859187,-21392.93359
-113.861029,-21077.41602
-113.86287,-20414.51563
-113.864712,-19494.37305
-113.866553,-18695.67578
-113.868395,-18665.25781
-113.870237,-19140.63086
-113.872078,-19284.77148
-113.87392,-18704.42578
-113.875762,-16942.18945
-113.877603,-13732.09082
-113.879445,-11378.83203
-113.881287,-13940.47363
-113.883128,-21148.84766
-113.88497,-26246.66406
-113.886812,-23946.89648
-113.888653,-18034.67383
-113.890495,-16408.38086
-113.892337,-20402.51758
-113.894178,-24030.89063
-113.89602,-22895.97852
-113.897861,-18909.31445
-113.899703,-16098.44629
-113.901545,-16018.14746
-113.903386,-18045.54883
-113.905228,-20878.45117
-113.90707,-22780.27539
-113.908911,-22592.49219
-113.910753,-21062.39453
-113.912595,-19704.13672
-113.914436,-18722.38867
-113.916278,-17651.24219
-113.91812,-17141.03906
-113.919961,-18001.54297
-113.921803,-19218.97852
-113.923645,-19167.3457
-113.925486,-18215.26758
-113.927328,-17914.72656
-113.929169,-18209.77539
-113.931011,-17923.51563
-113.932853,-17607.94336
-113.934694,-19089.97266
-113.936536,-21956.99023
-113.938378,-23248.99219
-113.940219,-21537.33789
-113.942061,-19047.51563
-113.943903,-18571.69727
-113.945744,-20094.99609
-113.947586,-21718.8125
-113.949428,-22366.66992
-113.951269,-22118.60156
-113.953111,-20969.90234
-113.954953,-18859.625
-113.956794,-16624.18359
-113.958636,-15800.21094
-113.960477,-17247.25586
-113.962319,-20135.16602
-113.964161,-22298.06445
-113.966002,-22048.41797
-113.967844,-20147.84961
-113.969686,-19292.49023
-113.971527,-20747.74414
-113.973369,-22393.59961
-113.975211,-21526.2207
-113.977052,-18713.14453
-113.978894,-16947.70117
-113.980736,-17587.23633
-113.982577,-19286.25977
-113.984419,-20586.4082
-113.986261,-21245.14063
-113.988102,-21088.5918
-113.989944,-19914.69141
-113.991785,-18771.88672
-113.993627,-19158.55664
-113.995469,-20581.14258
-113.99731,-20915.52148
-113.999152,-19668.4707
-114.000994,-18970.10352
-114.002835,-20491.45117
-114.004677,-22829.07031
-114.006519,-23126.76367
-114.00836,-20787.9707
-114.010202,-18537.96875
-114.012044,-19252.91992
-114.013885,-22174.41016
-114.015727,-23764.73828
-114.017568,-22821.14648
-114.01941,-22390.50586
-114.021252,-24621.76563
-114.023093,-26413.98047
-114.024935,-23991.13086
-114.026777,-19686.31445
-114.028618,-18946.6543
-114.03046,-21608.34375
-114.032302,-22194.96484
-114.034143,-19098.35938
-114.035985,-17026.91602
-114.037827,-18706.125
-114.039668,-20317.54688
-114.04151,-18172.81445
-114.043352,-14832.86426
-114.045193,-14824.55371
-114.047035,-17779.46484
-114.048876,-19554.24219
-114.050718,-18308.30469
-114.05256,-16533.88867
-114.054401,-17421.44141
-114.056243,-20599.96289
-114.058085,-22128.63867
-114.059926,-19551.96484
-114.061768,-16297.33301
-114.06361,-17907.63086
-114.065451,-23523.52539
-114.067293,-25949.375
-114.069135,-22192.87109
-114.070976,-18228.03516
-114.072818,-19564.67578
-114.07466,-23001.92578
-114.076501,-23119.88281
-114.078343,-21508.23438
-114.080184,-22774.32031
-114.082026,-25594.56445
-114.083868,-25066.83008
-114.085709,-21261.625
-114.087551,-18612.91211
-114.089393,-18584.98633
-114.091234,-18937.56055
-114.093076,-18897.76367
-114.094918,-19744.19531
-114.096759,-21190.61133
-114.098601,-21568.77344
-114.100443,-20897.62695
-114.102284,-20540.87305
-114.104126,-20721.64063
-114.105968,-20664.72656
-114.107809,-20055.24609
-114.109651,-19013.99414
-114.111492,-18124.55078
-114.113334,-18797.69141
-114.115176,-21377.80664
-114.117017,-23249
-114.118859,-21833.15625
-114.120701,-18834.28711
-114.122542,-18064.45313
-114.124384,-19984.88086
-114.126226,-22065.5625
-114.128067,-23135.38672
-114.129909,-23406.5625
-114.131751,-22107.10742
-114.133592,-19436.62305
-114.135434,-18600
-114.137276,-21366.01758
-114.139117,-24328.95313
-114.140959,-24150.50391
-114.1428,-22902.14258
-114.144642,-23157.68164
-114.146484,-22346.17969
-114.148325,-18182.41016
-114.150167,-14902.82031
-114.152009,-16803.0625
-114.15385,-20117.08789
-114.155692,-19316.82422
-114.157534,-17127.13086
-114.159375,-19414.19336
-114.161217,-23940.55859
-114.163059,-23959.72266
-114.1649,-20334.44141
-114.166742,-19962.00586
-114.168584,-23439.5625
-114.170425,-24308.11719
-114.172267,-20736.70898
-114.174108,-18538.80469
-114.17595,-20920.27344
-114.177792,-23424.91211
-114.179633,-21841.78711
-114.181475,-18583.27539
-114.183317,-17860.44141
-114.185158,-19349.41602
-114.187,-20113.27344
-114.188842,-19609.75195
-114.190683,-19478.61719
-114.192525,-19997.01563
-114.194367,-19665.19531
-114.196208,-18231.75
-114.19805,-17977.38672
-114.199891,-20620.20898
-114.201733,-23813.24609
-114.203575,-23074.70898
-114.205416,-17965.71875
-114.207258,-13793.00781
-114.2091,-14975.04981
-114.210941,-18961.17383
-114.212783,-20013.55078
-114.214625,-17326.27539
-114.216466,-15229.06738
-114.218308,-16107.06934
-114.22015,-17728.75781
-114.221991,-18011.35352
-114.223833,-18080.80664
-114.225675,-19219.44141
-114.227516,-20332.50977
-114.229358,-20220.43359
-114.231199,-19703.27539
-114.233041,-19902.96875
-114.234883,-20545.72461
-114.236724,-21158.51758
-114.238566,-21914.9082
-114.240408,-22358.92383
-114.242249,-21483.56445
-114.244091,-20004.48633
-114.245933,-20094.2168
-114.247774,-21634.60742
-114.249616,-21442.85742
-114.251458,-18139.80273
-114.253299,-15210.63965
-114.255141,-16491.72266
-114.256983,-20538.92969
-114.258824,-22691.73047
-114.260666,-21612.24023
-114.262507,-20389.41406
-114.264349,-21430.10742
-114.266191,-23509.67578
-114.268032,-24419.63477
-114.269874,-23838.59766
-114.271716,-22638.61133
-114.273557,-21388.01563
-114.275399,-20486.95313
-114.277241,-20238.5293
-114.279082,-20010.25195
-114.280924,-18559.95703
-114.282766,-15846.46094
-114.284607,-13675.73926
-114.286449,-14107.91602
-114.288291,-17444.48047
-114.290132,-21464.99805
-114.291974,-22683.95313
-114.293815,-19724.27148
-114.295657,-15785.49121
-114.297499,-15682.99414
-114.29934,-19545.8418
-114.301182,-22031.2207
-114.303024,-19373.01758
-114.304865,-14418.44531
-114.306707,-12350.73438
-114.308549,-14031.62988
-114.31039,-16464.02734
-114.312232,-17727.86523
-114.314074,-18365.94922
-114.315915,-19246.60547
-114.317757,-20576.92383
-114.319599,-21962.98242
-114.32144,-21931.84766
-114.323282,-19175.64648
-114.325123,-15510.11523
-114.326965,-15058.18359
-114.328807,-18888.83008
-114.330648,-23099.48047
-114.33249,-23915.47656
-114.334332,-22015.9375
-114.336173,-20104.30469
-114.338015,-18999.59375
-114.339857,-18189.83398
-114.341698,-17940.24805
-114.34354,-18783.83789
-114.345382,-20299.76367
-114.347223,-21542.5
-114.349065,-21694.29492
-114.350907,-20331.63672
-114.352748,-18292.45313
-114.35459,-17467.89648
-114.356431,-18269.72656
-114.358273,-18807.7793
-114.360115,-18169.15234
-114.361956,-18112.30078
-114.363798,-19484.04492
-114.36564,-20089.49609
-114.367481,-18731.73047
-114.369323,-17831.36914
-114.371165,-19052.46289
-114.373006,-20270.46094
-114.374848,-20108.07617
-114.37669,-20893.67773
-114.378531,-23340.39844
-114.380373,-23408.94922
-114.382214,-19143.95703
-114.384056,-15566.97363
-114.385898,-17353.93555
-114.387739,-21215.20117
-114.389581,-21267.26953
-114.391423,-18001.51563
-114.393264,-16240.42773
-114.395106,-17516.26758
-114.396948,-19723.02734
-114.398789,-21507.26953
-114.400631,-22486.83984
-114.402473,-21700.43359
-114.404314,-19528.83398
-114.406156,-18609.83398
-114.407998,-20086.89648
-114.409839,-21741.4082
-114.411681,-21753.17188
-114.413522,-21008.67578
-114.415364,-20317.38867
-114.417206,-19138.06055
-114.419047,-18120.88086
-114.420889,-18817.55469
-114.422731,-20110.11719
-114.424572,-19243.04297
-114.426414,-16906.72656
-114.428256,-16846.14453
-114.430097,-20063.8418
-114.431939,-23676.42383
